trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1103,False,"{'a': 0.1, 'e': 0.9413264309844682}",25,0,-106.96848053699206,"{0: 15, 1: 3, 2: 5, 3: 1, 4: 1}",0
1104,False,"{'a': 0.1, 'e': 0.9029301929819743}",25,0,-194.7350013455937,"{0: 12, 1: 4, 2: 5, 3: 1, 4: 3}",0
1105,False,"{'a': 0.1, 'e': 0.855512174960245}",20,10,-10.40257151131124,"{0: 8, 1: 1, 2: 0, 3: 1, 4: 0}",1
1106,False,"{'a': 0.1, 'e': 0.799546162081032}",25,8,-91.57531027064921,"{0: 13, 1: 0, 2: 1, 3: 1, 4: 2}",1
1107,False,"{'a': 0.1, 'e': 0.735591348245136}",25,13,-1.7911428722971137,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
1108,False,"{'a': 0.1, 'e': 0.6642867488117363}",25,11,-31.20512337055592,"{0: 11, 1: 0, 2: 1, 3: 2, 4: 0}",1
1109,False,"{'a': 0.1, 'e': 0.586344815768225}",25,15,-11.359699292193525,"{0: 7, 1: 1, 2: 2, 3: 0, 4: 0}",1
1110,False,"{'a': 0.1, 'e': 0.5025443191453852}",20,2,-10.780855751491712,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 0}",1
1111,False,"{'a': 0.1, 'e': 0.4137225658046984}",25,0,-27.538418333503966,"{0: 21, 1: 2, 2: 1, 3: 0, 4: 1}",0
1112,False,"{'a': 0.1, 'e': 0.3207670333450015}",25,12,1.3595321030620147,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
1113,False,"{'a': 0.1, 'e': 0.2246065027195919}",20,15,10.262861548457288,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1114,False,"{'a': 0.1, 'e': 0.12620177816406053}",25,11,26.46518455214534,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1115,False,"{'a': 0.1, 'e': 0.026536087157875483}",30,15,29.06288456042209,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1116,False,"{'a': 0.1, 'e': 0.07339474365954099}",20,14,12.752831854919473,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1117,False,"{'a': 0.1, 'e': 0.17259223845937388}",30,18,22.795257694887287,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1118,False,"{'a': 0.1, 'e': 0.27006524866394344}",20,10,19.393802322382324,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1119,False,"{'a': 0.1, 'e': 0.3648398561755515}",20,7,-18.138212263244476,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
1120,False,"{'a': 0.1, 'e': 0.4559691044442761}",20,0,-80.3319238823268,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",0
1121,False,"{'a': 0.1, 'e': 0.5425424601447527}",20,0,-16.458960297631233,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",1
1122,False,"{'a': 0.1, 'e': 0.6236949109241444}",20,0,-25.48499413016514,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 0}",0
1123,False,"{'a': 0.1, 'e': 0.69861560831972}",20,0,-7.118074365098211,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
1124,False,"{'a': 0.1, 'e': 0.7665559694885716}",20,0,-126.0315639382173,"{0: 12, 1: 1, 2: 4, 3: 1, 4: 2}",0
1125,False,"{'a': 0.1, 'e': 0.8268371568000089}",25,0,-8.397606175725778,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
1126,False,"{'a': 0.1, 'e': 0.8788568605567341}",25,0,-48.754995901030554,"{0: 18, 1: 2, 2: 4, 3: 1, 4: 0}",0
1127,False,"{'a': 0.1, 'e': 0.922095317074223}",25,0,-19.08240538939699,"{0: 20, 1: 2, 2: 3, 3: 0, 4: 0}",0
1128,False,"{'a': 0.1, 'e': 0.9561205019876987}",30,0,-122.67115979450705,"{0: 22, 1: 2, 2: 2, 3: 2, 4: 2}",0
1129,False,"{'a': 0.1, 'e': 0.9805924468967268}",30,0,-202.00669730689523,"{0: 18, 1: 2, 2: 5, 3: 2, 4: 3}",0
1130,False,"{'a': 0.1, 'e': 0.9952666362171313}",20,5,-63.89828608547444,"{0: 10, 1: 0, 2: 4, 3: 0, 4: 1}",1
1131,False,"{'a': 0.1, 'e': 0.9999964502998647}",20,0,-78.35341278840374,"{0: 12, 1: 4, 2: 3, 3: 0, 4: 1}",0
1132,False,"{'a': 0.1, 'e': 0.9947346304060799}",20,0,-228.06258001440784,"{0: 9, 1: 1, 2: 5, 3: 1, 4: 4}",0
1133,False,"{'a': 0.1, 'e': 0.9795337509008276}",20,0,-156.60423479483137,"{0: 7, 1: 3, 2: 7, 3: 2, 4: 1}",0
1134,False,"{'a': 0.1, 'e': 0.9545456939473858}",30,1,-144.88315054731225,"{0: 16, 1: 6, 2: 5, 3: 0, 4: 2}",1
1135,False,"{'a': 0.1, 'e': 0.9200201319508784}",20,0,-23.418685587121523,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
1136,False,"{'a': 0.1, 'e': 0.8763020329141341}",25,0,-28.68799838604619,"{0: 18, 1: 3, 2: 4, 3: 0, 4: 0}",0
1137,False,"{'a': 0.1, 'e': 0.8238282136314583}",25,5,-107.07145776473743,"{0: 10, 1: 3, 2: 5, 3: 1, 4: 1}",1
1138,False,"{'a': 0.1, 'e': 0.7631229751595703}",25,0,-179.3395007368088,"{0: 12, 1: 1, 2: 9, 3: 1, 4: 2}",0
1139,False,"{'a': 0.1, 'e': 0.6947928641748141}",20,11,-28.00224930993414,"{0: 6, 1: 0, 2: 2, 3: 1, 4: 0}",1
1140,False,"{'a': 0.1, 'e': 0.6195206125592099}",25,9,4.979438811705439,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
1141,False,"{'a': 0.1, 'e': 0.5380583157691903}",20,9,-10.279759095000344,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 0}",1
1142,False,"{'a': 0.1, 'e': 0.451219918146449}",30,6,12.109724203812315,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 0}",1
1143,False,"{'a': 0.1, 'e': 0.35987308025505027}",20,0,-43.0932113602596,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
1144,False,"{'a': 0.1, 'e': 0.26493050950398056}",20,9,18.736967172098648,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1145,False,"{'a': 0.1, 'e': 0.16734084067633054}",35,9,-7.128402998982327,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 1}",1
1146,False,"{'a': 0.1, 'e': 0.06807915748415617}",20,6,-15.142136861432105,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1147,False,"{'a': 0.1, 'e': 0.03186275014560829}",25,12,27.2542407950545,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1148,False,"{'a': 0.1, 'e': 0.13148629570835685}",20,14,2.773593220892028,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
1149,False,"{'a': 0.1, 'e': 0.22979607366796417}",25,7,8.828640031017475,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
1150,False,"{'a': 0.1, 'e': 0.3258098052199642}",25,18,13.480738919333822,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1151,False,"{'a': 0.1, 'e': 0.41856815289662247}",25,8,-20.559245132021438,"{0: 13, 1: 1, 2: 2, 3: 1, 4: 0}",1
1152,False,"{'a': 0.1, 'e': 0.5071443059497606}",25,16,15.82666885819062,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1153,False,"{'a': 0.1, 'e': 0.59065324073748}",25,0,-19.185677977349997,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 0}",0
1154,False,"{'a': 0.1, 'e': 0.6682605635877422}",20,6,12.342524983162091,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1155,False,"{'a': 0.1, 'e': 0.7391908477842096}",20,12,4.225734826019471,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1156,False,"{'a': 0.1, 'e': 0.8027353813736345}",35,0,-104.57797334345217,"{0: 21, 1: 4, 2: 9, 3: 1, 4: 0}",0
1157,False,"{'a': 0.1, 'e': 0.8582592483814034}",25,5,-60.7533929071541,"{0: 12, 1: 2, 2: 5, 3: 1, 4: 0}",1
1158,False,"{'a': 0.1, 'e': 0.9052076726821408}",25,2,-32.60288657949282,"{0: 18, 1: 3, 2: 1, 3: 1, 4: 0}",1
1159,False,"{'a': 0.1, 'e': 0.943111561139306}",25,0,-126.38088304048078,"{0: 15, 1: 3, 2: 3, 3: 3, 4: 1}",0
1160,False,"{'a': 0.1, 'e': 0.9715921906288022}",30,0,-143.0784209375218,"{0: 20, 1: 2, 2: 4, 3: 2, 4: 2}",0
1161,False,"{'a': 0.1, 'e': 0.9903649921152167}",25,0,-119.07053666712333,"{0: 14, 1: 3, 2: 6, 3: 1, 4: 1}",0
1162,False,"{'a': 0.1, 'e': 0.999242393971555}",35,0,-333.6001299362495,"{0: 21, 1: 3, 2: 2, 3: 2, 4: 7}",0
1163,False,"{'a': 0.1, 'e': 0.9981356961329501}",25,0,-51.091704036972516,"{0: 17, 1: 4, 2: 3, 3: 1, 4: 0}",0
1164,False,"{'a': 0.1, 'e': 0.98705595635838}",20,0,-126.49325026360309,"{0: 11, 1: 1, 2: 6, 3: 0, 4: 2}",0
1165,False,"{'a': 0.1, 'e': 0.9661138797451976}",30,0,-162.95694629210425,"{0: 16, 1: 4, 2: 8, 3: 0, 4: 2}",0
1166,False,"{'a': 0.1, 'e': 0.9355187126003867}",20,0,-101.38215556944388,"{0: 10, 1: 0, 2: 9, 3: 1, 4: 0}",0
1167,False,"{'a': 0.1, 'e': 0.8955761517206492}",20,0,-77.75603998103492,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
1168,False,"{'a': 0.1, 'e': 0.8466852899710291}",20,2,-85.71799182852058,"{0: 12, 1: 1, 2: 2, 3: 2, 4: 1}",1
1169,False,"{'a': 0.1, 'e': 0.789334628680972}",25,0,-173.23489285013494,"{0: 15, 1: 1, 2: 5, 3: 1, 4: 3}",0
1170,False,"{'a': 0.1, 'e': 0.7240971967004738}",20,0,-111.19984401809273,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 2}",0
1171,False,"{'a': 0.1, 'e': 0.6516248248852446}",20,13,9.926344435939406,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1172,False,"{'a': 0.1, 'e': 0.572641633218302}",20,11,-28.8969694951585,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
1173,False,"{'a': 0.1, 'e': 0.48793679564238746}",30,0,-97.34271761689759,"{0: 24, 1: 0, 2: 3, 3: 1, 4: 2}",1
1174,False,"{'a': 0.1, 'e': 0.398356654894887}",20,11,16.00807205020466,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1175,False,"{'a': 0.1, 'e': 0.3047962661308802}",25,15,9.6036515635471,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1176,False,"{'a': 0.1, 'e': 0.20819045382793033}",35,21,-7.969423965757276,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
1177,False,"{'a': 0.1, 'e': 0.10950447132895996}",20,12,16.954458037710744,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1178,False,"{'a': 0.1, 'e': 0.00972435634982221}",25,15,23.35620506542957,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1179,False,"{'a': 0.1, 'e': 0.090152921183504}",30,7,26.886511306418235,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
1180,False,"{'a': 0.1, 'e': 0.1891294205289584}",20,6,-8.326683566832653,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
1181,False,"{'a': 0.1, 'e': 0.28621620122237573}",25,0,-19.911601287748663,"{0: 21, 1: 0, 2: 3, 3: 1, 4: 0}",0
1182,False,"{'a': 0.1, 'e': 0.38044320424366285}",30,13,-10.769354818140634,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
1183,False,"{'a': 0.1, 'e': 0.4708689445259637}",20,6,-16.905367415541704,"{0: 11, 1: 1, 2: 1, 3: 1, 4: 0}",1
1184,False,"{'a': 0.1, 'e': 0.5565899179631275}",20,0,-53.46687793617205,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
1185,False,"{'a': 0.1, 'e': 0.6367496289241701}",20,0,-47.058708213037505,"{0: 13, 1: 3, 2: 3, 3: 1, 4: 0}",0
1186,False,"{'a': 0.1, 'e': 0.7105471480744562}",30,0,-19.470343348497654,"{0: 23, 1: 3, 2: 4, 3: 0, 4: 0}",0
1187,False,"{'a': 0.1, 'e': 0.7772451149968319}",20,2,-61.776718046691165,"{0: 11, 1: 0, 2: 6, 3: 1, 4: 0}",1
1188,False,"{'a': 0.1, 'e': 0.8361771056532442}",20,0,-43.15436051593343,"{0: 12, 1: 6, 2: 1, 3: 1, 4: 0}",0
1189,False,"{'a': 0.1, 'e': 0.8867542910733637}",20,7,-52.05796914970544,"{0: 9, 1: 2, 2: 1, 3: 0, 4: 1}",1
1190,False,"{'a': 0.1, 'e': 0.9284713207390763}",20,0,-61.100975413564434,"{0: 13, 1: 1, 2: 5, 3: 1, 4: 0}",0
1191,False,"{'a': 0.1, 'e': 0.9609113718797828}",30,0,-127.7917464946936,"{0: 18, 1: 2, 2: 8, 3: 1, 4: 1}",0
1192,False,"{'a': 0.1, 'e': 0.9837503142277313}",30,0,-37.54347905074995,"{0: 23, 1: 4, 2: 1, 3: 2, 4: 0}",0
1193,False,"{'a': 0.1, 'e': 0.9967599486205382}",25,0,-159.29253076421082,"{0: 10, 1: 4, 2: 9, 3: 1, 4: 1}",0
1194,False,"{'a': 0.1, 'e': 0.99981028709176}",25,0,-239.94998771804603,"{0: 12, 1: 2, 2: 6, 3: 1, 4: 4}",0
1195,False,"{'a': 0.1, 'e': 0.9928708516677031}",20,0,-89.89572941408173,"{0: 11, 1: 5, 2: 2, 3: 1, 4: 1}",0
1196,False,"{'a': 0.1, 'e': 0.9760109788932487}",20,0,-99.58400909963133,"{0: 11, 1: 3, 2: 4, 3: 1, 4: 1}",0
1197,False,"{'a': 0.1, 'e': 0.9493991270440314}",20,6,-103.67115065426145,"{0: 6, 1: 1, 2: 5, 3: 1, 4: 1}",1
1198,False,"{'a': 0.1, 'e': 0.9133011929470121}",35,0,-145.05636262276124,"{0: 24, 1: 3, 2: 5, 3: 1, 4: 2}",0
1199,False,"{'a': 0.1, 'e': 0.868077855227308}",25,0,-69.19832119939691,"{0: 17, 1: 3, 2: 4, 3: 0, 4: 1}",0
1200,False,"{'a': 0.1, 'e': 0.8141809705265618}",25,0,-31.411315067710163,"{0: 19, 1: 2, 2: 3, 3: 1, 4: 0}",0
1201,False,"{'a': 0.1, 'e': 0.7521490587007525}",20,16,8.255913413662041,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1202,False,"{'a': 0.1, 'e': 0.6826019221078377}",35,0,-117.46850955834087,"{0: 24, 1: 4, 2: 5, 3: 0, 4: 2}",1
1203,False,"{'a': 0.1, 'e': 0.6062344527474067}",30,0,-237.02692141665722,"{0: 15, 1: 3, 2: 8, 3: 0, 4: 4}",0
1204,False,"{'a': 0.1, 'e': 0.5238096891296019}",25,7,-69.52881132891743,"{0: 12, 1: 1, 2: 4, 3: 0, 4: 1}",1
1205,False,"{'a': 0.1, 'e': 0.4361511922464772}",30,0,-26.910228734491966,"{0: 27, 1: 0, 2: 1, 3: 1, 4: 1}",0
1206,False,"{'a': 0.1, 'e': 0.34413481682282887}",25,3,22.737453142272756,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
1207,False,"{'a': 0.1, 'e': 0.24867996006534623}",30,16,27.037973611658433,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1208,False,"{'a': 0.1, 'e': 0.1507403753495426}",25,20,8.283597383264787,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1209,False,"{'a': 0.1, 'e': 0.05129464263140355}",30,16,-29.189888543888376,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
1210,False,"{'a': 0.1, 'e': 0.04866360920015389}",20,0,27.60677485036506,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1211,False,"{'a': 0.1, 'e': 0.14813563033464802}",20,0,33.120283669276034,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1212,False,"{'a': 0.1, 'e': 0.24612752921795336}",25,0,5.010109469076641,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
1213,False,"{'a': 0.1, 'e': 0.3416602031882708}",25,14,9.809092396781692,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1214,False,"{'a': 0.1, 'e': 0.43377912134616536}",25,0,-14.908527002565409,"{0: 22, 1: 1, 2: 0, 3: 2, 4: 0}",0
1215,False,"{'a': 0.1, 'e': 0.5215638619118831}",20,0,4.902981047614677,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
1216,False,"{'a': 0.1, 'e': 0.6041373087754801}",25,1,-44.27370104940849,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 1}",1
1217,False,"{'a': 0.1, 'e': 0.6806744153510244}",20,0,-127.19819722373148,"{0: 12, 1: 1, 2: 4, 3: 1, 4: 2}",0
1218,False,"{'a': 0.1, 'e': 0.7504104481694386}",30,0,-78.05527260383724,"{0: 23, 1: 1, 2: 4, 3: 1, 4: 1}",0
1219,False,"{'a': 0.1, 'e': 0.8126486278424488}",25,0,-88.29312712001608,"{0: 15, 1: 1, 2: 8, 3: 1, 4: 0}",0
1220,False,"{'a': 0.1, 'e': 0.8667670910519801}",35,0,-164.03044265636578,"{0: 24, 1: 2, 2: 6, 3: 0, 4: 3}",0
1221,False,"{'a': 0.1, 'e': 0.912225104002834}",20,0,-115.26172747833432,"{0: 12, 1: 1, 2: 5, 3: 0, 4: 2}",0
1222,False,"{'a': 0.1, 'e': 0.9485684652560139}",25,0,-157.57131292223613,"{0: 12, 1: 2, 2: 8, 3: 2, 4: 1}",0
1223,False,"{'a': 0.1, 'e': 0.9754340439594065}",20,0,-68.63664540610078,"{0: 12, 1: 1, 2: 6, 3: 1, 4: 0}",0
1224,False,"{'a': 0.1, 'e': 0.9925534081311793}",25,0,-129.6210246625772,"{0: 13, 1: 4, 2: 5, 3: 2, 4: 1}",0
1225,False,"{'a': 0.1, 'e': 0.9997555067434422}",30,0,-78.86980503508045,"{0: 19, 1: 2, 2: 9, 3: 0, 4: 0}",0
1226,False,"{'a': 0.1, 'e': 0.9969683788075573}",20,10,-54.5226423713837,"{0: 6, 1: 2, 2: 1, 3: 0, 4: 1}",1
1227,False,"{'a': 0.1, 'e': 0.984219872384559}",35,0,-123.754170335606,"{0: 20, 1: 2, 2: 12, 3: 1, 4: 0}",0
1228,False,"{'a': 0.1, 'e': 0.9616373663365262}",20,0,-187.4872770349199,"{0: 10, 1: 1, 2: 5, 3: 1, 4: 3}",0
1229,False,"{'a': 0.1, 'e': 0.9294464975991132}",20,0,-45.88999391491402,"{0: 15, 1: 1, 2: 2, 3: 2, 4: 0}",0
1230,False,"{'a': 0.1, 'e': 0.8879689066918555}",25,0,-200.75327950789605,"{0: 14, 1: 0, 2: 6, 3: 2, 4: 3}",0
1231,False,"{'a': 0.1, 'e': 0.8376190239924215}",20,0,-23.9497270969295,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
1232,False,"{'a': 0.1, 'e': 0.7788999288853}",20,5,-76.21139299177517,"{0: 9, 1: 2, 2: 2, 3: 1, 4: 1}",1
1233,False,"{'a': 0.1, 'e': 0.7123983231588326}",25,0,-91.79431060342024,"{0: 17, 1: 1, 2: 5, 3: 1, 4: 1}",0
1234,False,"{'a': 0.1, 'e': 0.6387786688749486}",20,6,-77.37732788713083,"{0: 7, 1: 3, 2: 3, 3: 0, 4: 1}",1
1235,False,"{'a': 0.1, 'e': 0.5587765492838215}",25,0,-14.350555514484533,"{0: 20, 1: 2, 2: 3, 3: 0, 4: 0}",0
1236,False,"{'a': 0.1, 'e': 0.4731913191192083}",25,1,-64.59095502120995,"{0: 17, 1: 1, 2: 5, 3: 0, 4: 1}",1
1237,False,"{'a': 0.1, 'e': 0.38287811771022245}",25,5,22.95033575902367,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",1
1238,False,"{'a': 0.1, 'e': 0.28873932471174163}",20,14,-16.51193494668962,"{0: 4, 1: 1, 2: 0, 3: 1, 4: 0}",1
1239,False,"{'a': 0.1, 'e': 0.1917155438252857}",25,0,-30.467495889877146,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
1240,False,"{'a': 0.1, 'e': 0.09277620459766088}",20,8,21.66447517408293,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1241,False,"{'a': 0.1, 'e': 0.007090123798581999}",25,9,29.133224898285057,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1242,False,"{'a': 0.1, 'e': 0.10688561002149863}",20,12,16.32392014743173,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1243,False,"{'a': 0.1, 'e': 0.20561313056077968}",25,14,12.689683588975948,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1244,False,"{'a': 0.1, 'e': 0.3022862326661481}",25,0,-13.575284837538602,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
1245,False,"{'a': 0.1, 'e': 0.39593899065726024}",20,0,20.595107575587303,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1246,False,"{'a': 0.1, 'e': 0.48563565713376733}",20,0,-41.30720575139656,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
1247,False,"{'a': 0.1, 'e': 0.5704800126539866}",20,6,-17.531016008521465,"{0: 11, 1: 0, 2: 2, 3: 1, 4: 0}",1
1248,False,"{'a': 0.1, 'e': 0.6496243204633991}",25,0,-46.91942162844368,"{0: 20, 1: 0, 2: 4, 3: 0, 4: 1}",0
1249,False,"{'a': 0.1, 'e': 0.7222777967999807}",30,4,-26.29672720042808,"{0: 18, 1: 5, 2: 3, 3: 0, 4: 0}",1
1250,False,"{'a': 0.1, 'e': 0.7877145121442345}",30,0,-87.80953707324795,"{0: 19, 1: 4, 2: 6, 3: 0, 4: 1}",0
1251,False,"{'a': 0.1, 'e': 0.8452806444669504}",20,0,-147.17509807344658,"{0: 12, 1: 1, 2: 4, 3: 0, 4: 3}",0
1252,False,"{'a': 0.1, 'e': 0.8944010120027769}",30,14,-75.78017823230341,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 2}",1
1253,False,"{'a': 0.1, 'e': 0.9345848202763448}",25,7,-106.17178226187755,"{0: 9, 1: 2, 2: 5, 3: 1, 4: 1}",1
1254,False,"{'a': 0.1, 'e': 0.9654305659583742}",25,0,-130.62368354385913,"{0: 16, 1: 0, 2: 6, 3: 1, 4: 2}",1
1255,False,"{'a': 0.1, 'e': 0.9866300485542645}",30,0,-131.18096271687781,"{0: 19, 1: 4, 2: 3, 3: 3, 4: 1}",0
1256,False,"{'a': 0.1, 'e': 0.9979714498415359}",30,0,-149.28550047163526,"{0: 15, 1: 4, 2: 9, 3: 1, 4: 1}",0
1257,False,"{'a': 0.1, 'e': 0.9993414502874913}",25,0,-213.6735431018944,"{0: 8, 1: 7, 2: 5, 3: 3, 4: 2}",0
1258,False,"{'a': 0.1, 'e': 0.9907263613005374}",20,0,-19.563298332396123,"{0: 15, 1: 4, 2: 0, 3: 1, 4: 0}",0
1259,False,"{'a': 0.1, 'e': 0.9722122620020642}",30,0,-87.08073661207958,"{0: 18, 1: 6, 2: 4, 3: 2, 4: 0}",0
1260,False,"{'a': 0.1, 'e': 0.9439841391523142}",20,0,-133.2283964908123,"{0: 10, 1: 3, 2: 5, 3: 0, 4: 2}",0
1261,False,"{'a': 0.1, 'e': 0.906324038823819}",30,0,-118.34995222436152,"{0: 20, 1: 2, 2: 5, 3: 2, 4: 1}",0
1262,False,"{'a': 0.1, 'e': 0.8596082482902975}",20,0,-107.1781682724405,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 2}",0
1263,False,"{'a': 0.1, 'e': 0.8043035362885604}",20,1,-11.361789338792827,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 0}",1
1264,False,"{'a': 0.1, 'e': 0.7409624892196374}",25,0,-40.7674735163238,"{0: 20, 1: 2, 2: 2, 3: 0, 4: 1}",0
1265,False,"{'a': 0.1, 'e': 0.6702179898880674}",25,14,-58.474504951655454,"{0: 7, 1: 1, 2: 2, 3: 0, 4: 1}",1
1266,False,"{'a': 0.1, 'e': 0.5927768939461374}",20,13,-7.050231826357086,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 0}",1
1267,False,"{'a': 0.1, 'e': 0.5094129672258985}",20,0,-26.826046337314352,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
1268,False,"{'a': 0.1, 'e': 0.420959154526665}",20,10,5.534810973548265,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1269,False,"{'a': 0.1, 'e': 0.3282992571060098}",20,5,-21.500595831126063,"{0: 12, 1: 1, 2: 1, 3: 1, 4: 0}",1
1270,False,"{'a': 0.1, 'e': 0.23235910202965793}",25,15,20.40558799038367,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1271,False,"{'a': 0.1, 'e': 0.13409729161351916}",25,14,4.697033790287319,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1272,False,"{'a': 0.1, 'e': 0.03449562538626333}",20,16,8.904248804053761,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1273,False,"{'a': 0.1, 'e': 0.06545070972712846}",20,10,15.080320390491996,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1274,False,"{'a': 0.1, 'e': 0.16474308298404086}",25,7,28.183696236629455,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1275,False,"{'a': 0.1, 'e': 0.2623893978125999}",20,0,-41.04216769016675,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
1276,False,"{'a': 0.1, 'e': 0.35741400451263233}",20,0,-33.036330801449296,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
1277,False,"{'a': 0.1, 'e': 0.44886744862492334}",20,6,-18.861524237178685,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1278,False,"{'a': 0.1, 'e': 0.5358359575664181}",20,0,-18.491549541322385,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
1279,False,"{'a': 0.1, 'e': 0.6174505707437155}",25,7,-55.77789581826211,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 1}",1
1280,False,"{'a': 0.1, 'e': 0.6928958219201651}",20,16,5.873678432264957,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1281,False,"{'a': 0.1, 'e': 0.7614178870848962}",30,18,-39.58500175152756,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 1}",1
1282,False,"{'a': 0.1, 'e': 0.8223321164131824}",20,0,-72.30953127540258,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
1283,False,"{'a': 0.1, 'e': 0.875029875061108}",25,0,-119.12891802034194,"{0: 18, 1: 0, 2: 4, 3: 1, 4: 2}",0
1284,False,"{'a': 0.1, 'e': 0.9189846244438445}",25,14,-98.08591045700268,"{0: 5, 1: 3, 2: 1, 3: 0, 4: 2}",1
